HAUL_ID,EST_NUM_PERM3,log10_EST_NUM_PERM3,BOTTOM_DEPTH,CRUISE,DAY,GEAR_NAME,GMT_DATE_TIME_TXT,HAUL_PERFORMANCE,LAT,LON,MAX_GEAR_DEPTH,MESH,MONTH,STATION_NAME,VOLUME_FILTERED,YEAR,TAXA
DY21-03 9 2 20BON 1,1316.625,3.119791826,71,DY21-03,7,20BON,5/7/2021 8:26,GOOD,56.9113,-164.8312,62,153,5,9,14.25868,2021,Pseudocalanus spp.
1AK10 12 2 60BON 1,175.2371,2.246097338,67,1AK10,19,60BON,6/19/2010 2:10,GOOD,57.33233,-166.51883,57,333,6,12,96.7831,2010,Calanus glacialis
1AK10 17 2 60BON 1,12.0162,1.114484213,66,1AK10,24,60BON,6/24/2010 2:46,GOOD,58.314,-169.06567,56,333,6,17,89.43518,2010,Calanus glacialis
1AK10 18 2 60BON 1,26.7911,1.443905737,71,1AK10,25,60BON,6/25/2010 3:03,GOOD,57.30933,-167.71651,61,333,6,18,125.41505,2010,Calanus glacialis
1AK10 3 2 60BON 1,1339.7817,3.127358074,62,1AK10,9,60BON,6/9/2010 3:24,GOOD,56.97033,-160.3365,52,333,6,3,123.81718,2010,Calanus glacialis
1AK10 4 2 60BON 2,549.2259,2.740541029,66,1AK10,10,60BON,6/10/2010 1:56,GOOD,57.0005,-161.55949,56,333,6,4,131.44319,2010,Calanus glacialis
1AK10 8 2 60BON 1,0,0,72,1AK10,14,60BON,6/14/2010 2:45,GOOD,56.68167,-163.996,63,333,6,8,158.97881,2010,Calanus glacialis
1AR07 12 2 60BON 1,127.0381,2.107339221,71,1AR07,21,60BON,6/21/2007 2:56,GOOD,56.68267,-164.5795,66,333,6,12,90.17772,2007,Calanus glacialis
1AR07 5 2 60BON 1,0.8764,0.273325424,58,1AR07,14,60BON,6/14/2007 3:58,GOOD,57.37,-160.91533,52,333,6,5,115.25359,2007,Calanus glacialis
1AR07 7 2 60BON 1,5.2566,0.79633839,68,1AR07,16,60BON,6/16/2007 2:34,GOOD,56.69733,-162.20717,60,333,6,7,93.97847,2007,Calanus glacialis
1AR07 9 2 60BON 1,5.3002,0.799354336,62,1AR07,18,60BON,6/18/2007 4:19,GOOD,57.022,-163.49583,51,333,6,9,90.37374,2007,Calanus glacialis
1AR08 13 1 60BON 2,301.2418,2.480354527,88,1AR08,16,60BON,6/16/2008 1:14,GOOD,56.23333,-165.13333,81,333,6,13,100.91562,2008,Calanus glacialis
1AR08 3 1 60BON 1,10.3308,1.054260574,54,1AR08,6,60BON,6/6/2008 2:46,GOOD,57.3,-160.43333,43,333,6,3,83.82734,2008,Calanus glacialis
1AR08 6 1 60BON 1,15.7966,1.22522138,60,1AR08,9,60BON,6/9/2008 3:03,GOOD,56.9,-163.03334,54,333,6,6,72.45083,2008,Calanus glacialis
1AR08 8 1 60BON 1,87.1104,1.945027173,82,1AR08,11,60BON,6/11/2008 2:26,GOOD,56.345,-164,71,333,6,8,106.1062,2008,Calanus glacialis
1AR09 1 2 60BON 2,124.4369,2.098425312,58,1AR09,5,60BON,6/5/2009 3:40,GOOD,57.33633,-160.92867,55,333,6,1,153.26643,2009,Calanus glacialis
1AR09 4 2 60BON 1,26.8252,1.444438295,66,1AR09,12,60BON,6/12/2009 2:48,GOOD,56.96867,-164.7085,60,333,6,4,95.13462,2009,Calanus glacialis
1AR09 6 2 60BON 1,17.5851,1.269164902,64,1AR09,14,60BON,6/14/2009 3:30,GOOD,57.40217,-165.83817,60,333,6,6,65.05528,2009,Calanus glacialis
1DY10 10 2 60BON 1,31.0542,1.505884942,75,1DY10,28,60BON,4/28/2010 12:55,GOOD,56.77083,-164.35584,67,333,4,10,154.56845,2010,Calanus glacialis
1DY10 11 2 60BON 1,50.9269,1.715392396,77,1DY10,28,60BON,4/28/2010 15:45,GOOD,56.66783,-163.86417,70,333,4,11,176.25287,2010,Calanus glacialis
1DY10 12 2 60BON 1,49.8546,1.706330243,72,1DY10,28,60BON,4/28/2010 17:55,GOOD,56.93933,-163.83501,64,333,4,12,140.24793,2010,Calanus glacialis
1DY10 16 2 60BON 1,48.5315,1.69488148,72,1DY10,1,60BON,5/1/2010 8:21,GOOD,56.8985,-164.03867,66,333,5,16,98.57505,2010,Calanus glacialis
1DY10 8 8 60BON 1,22.7308,1.375312379,73,1DY10,28,60BON,4/28/2010 6:14,GOOD,56.87333,-164.0555,66,333,4,8,134.79501,2010,Calanus glacialis
1DY10 9 2 60BON 1,16.7223,1.248520084,70,1DY10,28,60BON,4/28/2010 9:33,GOOD,57.01667,-164.22067,60,333,4,9,144.9566,2010,Calanus glacialis
1DY11 17 2 60BON 1,2.8169,0.581710782,72,1DY11,22,60BON,5/22/2011 9:19,GOOD,59.3415,-170.64333,72,333,5,17,147.32568,2011,Calanus glacialis
1DY11 19 3 60BON 1,4.6255,0.750161129,69,1DY11,22,60BON,5/22/2011 12:42,GOOD,59.10517,-170.24884,64,333,5,19,129.93456,2011,Calanus glacialis
1DY11 21 2 60BON 1,3.7898,0.68031738,73,1DY11,22,60BON,5/22/2011 15:48,GOOD,58.77783,-170.29266,66,333,5,21,106.60469,2011,Calanus glacialis
1DY11 23 2 60BON 1,1.6836,0.428717783,75,1DY11,22,60BON,5/22/2011 18:53,GOOD,58.4535,-170.185,68,333,5,23,155.62112,2011,Calanus glacialis
1DY11 25 2 60BON 1,3.5065,0.653839375,73,1DY11,22,60BON,5/22/2011 22:45,GOOD,58.14417,-169.91716,66,333,5,25,141.73425,2011,Calanus glacialis
1DY11 27 2 60BON 1,6.7726,0.890566318,70,1DY11,23,60BON,5/23/2011 1:58,GOOD,57.9095,-169.506,64,333,5,27,150.75185,2011,Calanus glacialis
1DY11 28 2 60BON 1,3.9252,0.692423871,70,1DY11,23,60BON,5/23/2011 4:30,GOOD,57.9185,-169.01199,65,333,5,28,126.36208,2011,Calanus glacialis
1DY11 29 2 60BON 1,2.2193,0.50776145,67,1DY11,23,60BON,5/23/2011 6:34,GOOD,57.73817,-169.12616,60,333,5,29,121.6573,2011,Calanus glacialis
1DY11 30 2 60BON 1,5.8782,0.8374748,73,1DY11,23,60BON,5/23/2011 8:49,GOOD,57.602,-168.6915,67,333,5,30,140.17784,2011,Calanus glacialis
1DY11 31 3 60BON 1,12.6542,1.13526626,73,1DY11,23,60BON,5/23/2011 10:44,GOOD,57.77217,-168.6575,65,333,5,31,143.50974,2011,Calanus glacialis
1DY11 32 5 60BON 1,4.1795,0.714287837,73,1DY11,23,60BON,5/23/2011 13:26,GOOD,57.83317,-168.88567,66,333,5,32,133.028,2011,Calanus glacialis
1DY11 36 2 60BON 1,26.2007,1.434580081,73,1DY11,24,60BON,5/24/2011 20:09,GOOD,57.5305,-168.3045,66,333,5,36,130.07317,2011,Calanus glacialis
1DY11 38 2 60BON 1,18.8227,1.297162808,73,1DY11,24,60BON,5/24/2011 23:29,GOOD,57.50834,-167.661,66,333,5,38,142.38132,2011,Calanus glacialis
1DY11 40 2 60BON 1,30.8927,1.503691288,71,1DY11,25,60BON,5/25/2011 2:36,GOOD,57.521,-167.0325,65,333,5,40,160.55602,2011,Calanus glacialis
1DY11 42 2 60BON 1,6.8561,0.895207003,69,1DY11,25,60BON,5/25/2011 6:02,GOOD,57.44033,-166.5125,63,333,5,42,171.52718,2011,Calanus glacialis
1DY11 44 2 60BON 1,28.7884,1.474047177,70,1DY11,25,60BON,5/25/2011 11:00,GOOD,57.32667,-165.99333,64,333,5,44,139.77866,2011,Calanus glacialis
1DY11 46 2 60BON 1,54.5978,1.745057607,74,1DY11,25,60BON,5/25/2011 17:10,GOOD,57.1065,-165.61217,64,333,5,46,176.41715,2011,Calanus glacialis
1DY11 48 2 60BON 1,79.7872,1.907342556,75,1DY11,25,60BON,5/25/2011 21:17,GOOD,56.86283,-165.11617,68,333,5,48,119.51794,2011,Calanus glacialis
1DY11 51 2 60BON 1,104.3906,2.022801877,74,1DY11,26,60BON,5/26/2011 4:15,GOOD,56.76817,-164.32617,70,333,5,51,151.73795,2011,Calanus glacialis
1DY11 52 2 60BON 1,117.6389,2.074227111,69,1DY11,26,60BON,5/26/2011 6:45,GOOD,57.01933,-164.20551,64,333,5,52,142.53781,2011,Calanus glacialis
1DY11 53 5 60BON 1,195.1431,2.292573035,72,1DY11,26,60BON,5/26/2011 10:04,GOOD,56.91267,-164.036,66,333,5,53,127.57818,2011,Calanus glacialis
1DY11 54 2 60BON 1,56.1721,1.757184145,71,1DY11,26,60BON,5/26/2011 11:48,GOOD,56.94767,-163.82266,65,333,5,54,152.67368,2011,Calanus glacialis
1DY11 55 2 60BON 1,144.7773,2.163689902,77,1DY11,26,60BON,5/26/2011 14:22,GOOD,56.67216,-163.85651,71,333,5,55,96.58973,2011,Calanus glacialis
1DY12 64 2 20BON 1,31.3276,1.509573464,77,1DY12,8,20BON,5/8/2012 9:06,GOOD,56.66217,-163.8588,67,153,5,64,13.40674,2012,Calanus glacialis
1DY12 66 3 20BON 1,65.4468,1.822474071,73,1DY12,8,20BON,5/8/2012 13:22,GOOD,56.86067,-164.0747,60,153,5,66,13.44604,2012,Calanus glacialis
1DY12 67 2 20BON 1,44.62,1.659155281,74,1DY12,8,20BON,5/8/2012 23:36,GOOD,56.76717,-164.3328,65,153,5,67,15.73287,2012,Calanus glacialis
1DY12 68 2 20BON 1,141.311,2.15323847,69,1DY12,9,20BON,5/9/2012 1:59,GOOD,57.022,-164.2222,66,153,5,68,11.1244,2012,Calanus glacialis
1HE07 10 1 60BON 1,0.3742,0.138049944,73,1HE07,12,60BON,4/12/2007 20:47,GOOD,56.83383,-164.31,72,333,4,10,112.23566,2007,Calanus glacialis
1HE07 115 2 60BON 1,56.7269,1.761378236,70,1HE07,26,60BON,4/26/2007 4:49,GOOD,58.13,-168.97,70,333,4,115,128.05214,2007,Calanus glacialis
1HE07 12 2 60BON 1,0.3931,0.143982292,72,1HE07,13,60BON,4/13/2007 1:25,GOOD,56.9045,-164.84567,68,333,4,12,117.01743,2007,Calanus glacialis
1HE07 135 3 60BON 2,0.0306,0.013090138,78,1HE07,29,60BON,4/29/2007 17:50,GOOD,58.45717,-170.72034,70,333,4,135,130.54271,2007,Calanus glacialis
1HE07 138 2 60BON 1,2.2385,0.510343901,70,1HE07,29,60BON,4/29/2007 22:58,GOOD,58.95233,-170.41766,68,333,4,138,87.11174,2007,Calanus glacialis
1HE07 14 2 60BON 1,0.692,0.228400359,72,1HE07,13,60BON,4/13/2007 4:41,GOOD,56.99533,-165.38733,69,333,4,14,86.69681,2007,Calanus glacialis
1HE07 16 2 60BON 1,0.7718,0.248414697,70,1HE07,13,60BON,4/13/2007 8:07,GOOD,57.26217,-165.763,64,333,4,16,77.74406,2007,Calanus glacialis
1HE07 18 2 60BON 1,0.9065,0.28023681,70,1HE07,13,60BON,4/13/2007 11:21,GOOD,57.3325,-166.34,65,333,4,18,110.31102,2007,Calanus glacialis
1HE07 198 2 V60BON 2,4.9996,0.778122296,72,1HE07,9,V60BON,5/9/2007 1:29,GOOD,58.94567,-170.34616,70,333,5,198,19.60137,2007,Calanus glacialis
1HE07 20 2 60BON 1,0.9147,0.282100737,70,1HE07,13,60BON,4/13/2007 14:43,GOOD,57.421,-166.80983,65,333,4,20,92.92748,2007,Calanus glacialis
1HE07 201 2 60BON 1,18.9309,1.29952691,99,1HE07,9,60BON,5/9/2007 14:33,GOOD,57.40717,-171.31934,89,333,5,201,94.35807,2007,Calanus glacialis
1HE07 204 2 60BON 1,1.2653,0.355125725,72,1HE07,10,60BON,5/10/2007 0:02,GOOD,57.82833,-168.85217,70,333,5,204,108.27583,2007,Calanus glacialis
1HE07 207 2 60BON 1,0.7837,0.251321812,70,1HE07,10,60BON,5/10/2007 10:24,GOOD,57.3285,-166.31567,66,333,5,207,102.0789,2007,Calanus glacialis
1HE07 211 2 60BON 1,0.9259,0.284633733,76,1HE07,10,60BON,5/10/2007 22:20,GOOD,56.70933,-164.51083,71,333,5,211,96.11862,2007,Calanus glacialis
1HE07 22 2 60BON 1,1.3791,0.376412697,71,1HE07,13,60BON,4/13/2007 18:45,GOOD,57.49683,-167.35451,67,333,4,22,111.6655,2007,Calanus glacialis
1HE07 26 2 60BON 1,2.777,0.577146985,71,1HE07,14,60BON,4/14/2007 2:19,GOOD,57.526,-168.618,68,333,4,26,115.95058,2007,Calanus glacialis
1HE07 28 2 60BON 1,1.3384,0.368918802,71,1HE07,14,60BON,4/14/2007 5:36,GOOD,57.797,-168.86684,68,333,4,28,84.43328,2007,Calanus glacialis
1HE07 29 4 60BON 1,2.3734,0.528067841,71,1HE07,14,60BON,4/14/2007 8:33,GOOD,57.85567,-168.931,68,333,4,29,141.98175,2007,Calanus glacialis
1HE07 31 2 60BON 1,0.532,0.185258765,73,1HE07,14,60BON,4/14/2007 17:28,GOOD,58.04617,-169.67284,69,333,4,31,112.79017,2007,Calanus glacialis
1HE07 34 2 60BON 1,0.94,0.28780173,72,1HE07,14,60BON,4/14/2007 21:49,GOOD,58.29517,-170.12784,69,333,4,34,112.76817,2007,Calanus glacialis
1HE07 38 2 60BON 1,3.4951,0.652739358,72,1HE07,15,60BON,4/15/2007 5:34,GOOD,58.94983,-170.32733,69,333,4,38,119.59747,2007,Calanus glacialis
1HE07 7 2 60BON 1,0.4965,0.175076721,70,1HE07,12,60BON,4/12/2007 11:44,GOOD,56.97517,-163.92366,65,333,4,7,124.86385,2007,Calanus glacialis
1MF99 24 1 60BON 2,1.7445,0.438463235,95,1MF99,15,60BON,4/15/1999 22:41,GOOD,56.16167,-165.16721,89,333,4,24,132.98628,1999,Calanus glacialis
1MF99 25 1 60BON 2,3.0947,0.612222088,100,1MF99,16,60BON,4/16/1999 0:20,GOOD,56.04533,-165.5537,94,333,4,25,162.86266,1999,Calanus glacialis
1MF99 42 1 60BON 2,1.6164,0.41770414,82,1MF99,17,60BON,4/17/1999 19:41,GOOD,56.52433,-164.01601,75,333,4,42,137.34674,1999,Calanus glacialis
1MF99 43 1 60BON 2,3.3174,0.635222287,76,1MF99,17,60BON,4/17/1999 20:58,GOOD,56.7275,-163.87399,70,333,4,43,103.09368,1999,Calanus glacialis
1MF99 44 1 60BON 2,1.3108,0.363762359,73,1MF99,17,60BON,4/17/1999 23:02,GOOD,56.87433,-164.054,68,333,4,44,104.52239,1999,Calanus glacialis
1MF99 45 1 60BON 2,1.5791,0.411468181,70,1MF99,18,60BON,4/18/1999 0:34,GOOD,57.0175,-164.21401,65,333,4,45,133.62102,1999,Calanus glacialis
1OM06 10 1 60BON 2,2.0279,0.481141528,71,1OM06,23,60BON,6/23/2006 11:40,GOOD,56.99833,-167.006,61,333,6,10,95.98917,2006,Calanus glacialis
1OM06 15 2 60BON 2,68.6877,1.843156131,102,1OM06,24,60BON,6/24/2006 9:58,GOOD,56.49567,-168.993,90,333,6,15,179.51769,2006,Calanus glacialis
1OM06 4 1 60BON 2,5.8211,0.833854417,85,1OM06,22,60BON,6/22/2006 11:25,GOOD,56.5165,-165.99617,75,333,6,4,125.3367,2006,Calanus glacialis
1OM06 5 2 60BON 2,2.4644,0.53962803,71,1OM06,22,60BON,6/22/2006 15:00,GOOD,56.99917,-165.9855,60,333,6,5,90.48685,2006,Calanus glacialis
1OM06 6 1 60BON 2,0.4837,0.171346097,63,1OM06,22,60BON,6/22/2006 18:10,GOOD,57.50067,-165.99916,55,333,6,6,101.30842,2006,Calanus glacialis
1OM06 8 1 60BON 2,0.5508,0.190555792,70,1OM06,23,60BON,6/23/2006 3:47,GOOD,57.4985,-166.98767,60,333,6,8,94.40633,2006,Calanus glacialis
1OM06 9 2 60BON 2,0.5666,0.194958122,68,1OM06,23,60BON,6/23/2006 7:30,GOOD,57.494,-167.99167,60,333,6,9,68.82481,2006,Calanus glacialis
1TT06 100 2 60BON 1,0.0577,0.024362504,67,1TT06,9,60BON,5/9/2006 3:56,GOOD,58.0015,-167.35133,57,333,5,100,103.87132,2006,Calanus glacialis
1TT06 101 2 60BON 1,0.0671,0.02820512,69,1TT06,9,60BON,5/9/2006 5:30,GOOD,57.86983,-167.54083,61,333,5,101,104.33919,2006,Calanus glacialis
1TT06 102 2 60BON 1,0.0927,0.038500943,69,1TT06,9,60BON,5/9/2006 7:01,GOOD,57.73717,-167.67133,61,333,5,102,107.9371,2006,Calanus glacialis
1TT06 103 2 60BON 1,0.2027,0.080157311,71,1TT06,9,60BON,5/9/2006 8:40,GOOD,57.6065,-167.83983,62,333,5,103,103.61045,2006,Calanus glacialis
1TT06 104 2 60BON 1,0.2186,0.085861174,73,1TT06,9,60BON,5/9/2006 10:28,GOOD,57.451,-168.00284,64,333,5,104,114.38355,2006,Calanus glacialis
1TT06 105 2 60BON 1,0.7552,0.24432661,76,1TT06,9,60BON,5/9/2006 12:11,GOOD,57.31816,-168.16901,67,333,5,105,95.33943,2006,Calanus glacialis
1TT06 106 2 60BON 1,2.3556,0.525770186,80,1TT06,9,60BON,5/9/2006 14:45,GOOD,57.101,-168.34967,71,333,5,106,106.08705,2006,Calanus glacialis
1TT06 107 2 60BON 1,3.0631,0.608857511,100,1TT06,9,60BON,5/9/2006 17:13,GOOD,56.8295,-168.52966,91,333,5,107,152.68778,2006,Calanus glacialis
1TT06 13 2 60BON 1,0.7262,0.237091112,70,1TT06,18,60BON,4/18/2006 23:00,GOOD,57.65317,-169.02234,59,333,4,13,93.63932,2006,Calanus glacialis
1TT06 17 2 60BON 1,0.0843,0.035149458,70,1TT06,19,60BON,4/19/2006 16:49,GOOD,58.26,-168.7665,59,333,4,17,83.03542,2006,Calanus glacialis
1TT06 2 2 60BON 1,0.5141,0.180154559,72,1TT06,15,60BON,4/15/2006 22:49,GOOD,56.89933,-164.04401,62,333,4,2,110.87624,2006,Calanus glacialis
1TT06 25 2 60BON 1,0.3497,0.130237248,74,1TT06,21,60BON,4/21/2006 16:17,GOOD,57.86967,-169.93716,61,333,4,25,128.68907,2006,Calanus glacialis
1TT06 26 2 60BON 1,0.0737,0.030882953,72,1TT06,21,60BON,4/21/2006 21:42,GOOD,57.935,-168.47333,62,333,4,26,94.92706,2006,Calanus glacialis
1TT06 27 2 60BON 1,0.0991,0.041037208,71,1TT06,21,60BON,4/21/2006 23:38,GOOD,58.102,-168.47084,61,333,4,27,131.17296,2006,Calanus glacialis
1TT06 28 2 60BON 1,0.1189,0.048791274,68,1TT06,22,60BON,4/22/2006 2:06,GOOD,58.2735,-168.51199,59,333,4,28,100.8928,2006,Calanus glacialis
1TT06 29 2 60BON 1,0.8729,0.27251459,70,1TT06,22,60BON,4/22/2006 16:24,GOOD,58.59333,-170.0195,60,333,4,29,116.86105,2006,Calanus glacialis
1TT06 31 2 60BON 1,0.177,0.070776463,76,1TT06,23,60BON,4/23/2006 3:34,GOOD,58.39417,-170.39467,68,333,4,31,118.62878,2006,Calanus glacialis
1TT06 33 2 60BON 2,0.2411,0.093806776,77,1TT06,23,60BON,4/23/2006 8:37,GOOD,58.21883,-170.036,68,333,4,33,132.71468,2006,Calanus glacialis
1TT06 35 2 60BON 1,0.2907,0.11082531,77,1TT06,23,60BON,4/23/2006 12:02,GOOD,58.053,-170.33434,67,333,4,35,137.58717,2006,Calanus glacialis
1TT06 38 1 60BON 1,0.1745,0.069853021,76,1TT06,23,60BON,4/23/2006 17:44,GOOD,58.20083,-170.31351,66,333,4,38,131.83032,2006,Calanus glacialis
1TT06 39 2 60BON 1,0.4384,0.157879674,86,1TT06,24,60BON,4/24/2006 0:49,GOOD,58.4435,-171.06101,76,333,4,39,127.74583,2006,Calanus glacialis
1TT06 40 2 60BON 1,0.7673,0.247310277,92,1TT06,24,60BON,4/24/2006 5:14,GOOD,58.4045,-171.30917,83,333,4,40,140.76653,2006,Calanus glacialis
1TT06 42 2 60BON 1,0.4256,0.153997687,96,1TT06,24,60BON,4/24/2006 8:30,GOOD,58.2975,-171.47316,87,333,4,42,136.28436,2006,Calanus glacialis
1TT06 43 2 60BON 1,0.3721,0.137385764,98,1TT06,24,60BON,4/24/2006 10:22,GOOD,58.22833,-171.564,90,333,4,43,185.44295,2006,Calanus glacialis
1TT06 44 2 60BON 1,0.8307,0.262617182,100,1TT06,24,60BON,4/24/2006 12:14,GOOD,58.16333,-171.67084,92,333,4,44,170.9505,2006,Calanus glacialis
1TT06 45 2 60BON 1,0.5325,0.185400483,102,1TT06,24,60BON,4/24/2006 14:07,GOOD,58.09933,-171.76666,93,333,4,45,153.98692,2006,Calanus glacialis
1TT06 47 2 60BON 1,1.0491,0.311563153,85,1TT06,24,60BON,4/24/2006 18:55,GOOD,58.39267,-171.0125,75,333,4,47,148.69359,2006,Calanus glacialis
1TT06 52 2 60BON 1,0.6343,0.213331781,94,1TT06,27,60BON,4/27/2006 16:20,GOOD,58.688,-171.70383,84,333,4,52,170.27502,2006,Calanus glacialis
1TT06 54 2 60BON 2,0.4662,0.166193215,90,1TT06,28,60BON,4/28/2006 0:55,GOOD,58.57917,-171.34166,80,333,4,54,158.74912,2006,Calanus glacialis
1TT06 56 2 60BON 1,0.4022,0.146809963,100,1TT06,28,60BON,4/28/2006 7:48,GOOD,58.46733,-171.76016,92,333,4,56,179.01366,2006,Calanus glacialis
1TT06 57 2 60BON 1,0.5552,0.191786248,102,1TT06,28,60BON,4/28/2006 9:41,GOOD,58.3645,-171.96617,92,333,4,57,165.71849,2006,Calanus glacialis
1TT06 58 2 60BON 1,0.5733,0.196811543,105,1TT06,28,60BON,4/28/2006 11:35,GOOD,58.2655,-172.16884,96,333,4,58,149.9899,2006,Calanus glacialis
1TT06 7 2 60BON 1,0.1005,0.041590047,55,1TT06,17,60BON,4/17/2006 2:21,GOOD,57.51534,-164.25301,43,333,4,7,109.4604,2006,Calanus glacialis
1TT06 8 2 60BON 1,0.149,0.060320029,66,1TT06,17,60BON,4/17/2006 5:36,GOOD,57.349,-164.24899,54,333,4,8,114.09073,2006,Calanus glacialis
1TT06 9 2 60BON 1,0.2465,0.095692283,70,1TT06,17,60BON,4/17/2006 9:05,GOOD,57.17933,-164.24899,60,333,4,9,97.40667,2006,Calanus glacialis
1TT06 91 5 60BON 1,0.1228,0.050302404,72,1TT06,7,60BON,5/7/2006 23:17,GOOD,58.0575,-168.73016,63,333,5,91,89.67205,2006,Calanus glacialis
1TT06 92 2 60BON 1,0.2362,0.092088739,73,1TT06,8,60BON,5/8/2006 1:17,GOOD,57.9105,-168.88667,64,333,5,92,101.61185,2006,Calanus glacialis
1TT06 93 2 60BON 1,0.4624,0.165066178,67,1TT06,8,60BON,5/8/2006 3:11,GOOD,57.7685,-169.0455,57,333,5,93,92.99815,2006,Calanus glacialis
1TT06 95 2 60BON 1,0.291,0.110926242,73,1TT06,8,60BON,5/8/2006 7:37,GOOD,57.47633,-169.3495,64,333,5,95,85.875,2006,Calanus glacialis
2AK11 9 2 60BON 1,169.5136,2.231759024,93,2AK11,25,60BON,6/25/2011 0:14,GOOD,55.70833,-164.60167,93,333,6,9,130.63252,2011,Calanus glacialis
2AR07 2 1 60BON 1,17.6674,1.271083834,70,2AR07,26,60BON,6/26/2007 4:01,GOOD,56.97183,-165.87367,65,333,6,2,108.67484,2007,Calanus glacialis
2AR07 5 2 60BON 1,27.0782,1.448369263,65,2AR07,29,60BON,6/29/2007 2:25,GOOD,57.64883,-167.12917,60,333,6,5,92.76852,2007,Calanus glacialis
2AR08 2 1 60BON 1,83.4164,1.926426827,70,2AR08,21,60BON,6/21/2008 2:42,GOOD,57.03167,-167.10916,58,333,6,2,70.20204,2008,Calanus glacialis
2AR08 7 1 60BON 1,244.0513,2.389257011,69,2AR08,27,60BON,6/27/2008 1:49,GOOD,57.47217,-169.39549,64,333,6,7,105.15822,2008,Calanus glacialis
2AR08 8 1 60BON 1,820.7145,2.914720951,69,2AR08,29,60BON,6/29/2008 2:01,GOOD,57.67833,-170.198,63,333,6,8,105.43007,2008,Calanus glacialis
2AR09 11 2 60BON 1,237.6592,2.377778181,77,2AR09,21,60BON,6/21/2009 5:48,GOOD,57.02433,-168.31751,75,333,6,11,92.36754,2009,Calanus glacialis
2AR09 15 2 60BON 1,36.2177,1.570749531,66,2AR09,25,60BON,6/25/2009 0:50,GOOD,58.308,-169.742,59,333,6,15,104.03762,2009,Calanus glacialis
2AR09 18 2 60BON 1,1649.3002,3.217562952,84,2AR09,29,60BON,6/29/2009 2:13,GOOD,58.02417,-170.99001,80,333,6,18,130.22736,2009,Calanus glacialis
2AR09 19 2 60BON 1,1429.6232,3.155525264,93,2AR09,30,60BON,6/30/2009 3:55,GOOD,58.30317,-171.65401,90,333,6,19,171.36824,2009,Calanus glacialis
2DY08 2 2 60BON 1,0.5813,0.199014271,76,2DY08,7,60BON,5/7/2008 15:00,GOOD,56.66783,-163.86183,68,333,5,2,103.23759,2008,Calanus glacialis
2DY08 3 2 60BON 1,1.7042,0.432038808,76,2DY08,7,60BON,5/7/2008 17:39,GOOD,56.7673,-164.3398,72,333,5,3,107.37773,2008,Calanus glacialis
2DY08 4 2 60BON 1,0.4439,0.159537116,71,2DY08,7,60BON,5/7/2008 20:35,GOOD,56.943,-163.8325,60,333,5,4,112.64758,2008,Calanus glacialis
2DY08 5 1 60BON 1,0.5413,0.187887178,70,2DY08,7,60BON,5/7/2008 22:00,GOOD,57.01767,-164.21783,64,333,5,5,127.4415,2008,Calanus glacialis
2DY08 6 7 60BON 1,2.0791,0.488423794,73,2DY08,8,60BON,5/8/2008 22:40,GOOD,57.86067,-168.87717,66,333,5,6,64.93178,2008,Calanus glacialis
2DY08 7 3 60BON 1,0.9806,0.296796775,71,2DY08,9,60BON,5/9/2008 3:35,GOOD,57.88533,-168.98283,60,333,5,7,74.44256,2008,Calanus glacialis
2DY09 19 2 60BON 1,9.0928,1.004011667,71,2DY09,30,60BON,4/30/2009 6:35,GOOD,56.94733,-163.8295,61,333,4,19,119.21572,2009,Calanus glacialis
2DY09 20 2 60BON 1,5.5364,0.815338621,70,2DY09,30,60BON,4/30/2009 8:39,GOOD,57.019,-164.21567,63,333,4,20,135.83075,2009,Calanus glacialis
2DY09 21 2 60BON 2,16.5696,1.244761874,75,2DY09,30,60BON,4/30/2009 10:50,GOOD,56.774,-164.32401,69,333,4,21,152.08542,2009,Calanus glacialis
2DY09 22 2 60BON 1,7.6669,0.937863786,76,2DY09,30,60BON,4/30/2009 12:59,GOOD,56.66667,-163.86951,69,333,4,22,145.95255,2009,Calanus glacialis
2DY09 23 1 60BON 1,9.3818,1.016272658,73,2DY09,30,60BON,4/30/2009 14:27,GOOD,56.8635,-164.06084,68,333,4,23,136.43321,2009,Calanus glacialis
2DY09 26 2 60BON 1,6.0256,0.84668342,72,2DY09,2,60BON,5/2/2009 9:18,GOOD,57.77934,-168.45799,66,333,5,26,148.03343,2009,Calanus glacialis
2DY09 27 2 60BON 1,3.8196,0.683010996,70,2DY09,2,60BON,5/2/2009 12:06,GOOD,57.66183,-168.99451,62,333,5,27,161.27377,2009,Calanus glacialis
2DY09 28 2 60BON 1,8.3816,0.972276912,68,2DY09,2,60BON,5/2/2009 14:23,GOOD,57.9255,-169.31667,58,333,5,28,134.1026,2009,Calanus glacialis
2DY09 29 2 60BON 1,1.1572,0.333890412,71,2DY09,2,60BON,5/2/2009 17:10,GOOD,58.06617,-168.72267,61,333,5,29,114.93095,2009,Calanus glacialis
2DY09 30 9 60BON 1,2.3595,0.526274645,72,2DY09,3,60BON,5/3/2009 3:25,GOOD,57.859,-168.88316,66,333,5,30,131.37839,2009,Calanus glacialis
2DY10 39 3 60BON 1,71.2848,1.859046984,95,2DY10,10,60BON,5/10/2010 0:30,GOOD,55.8495,-164.35916,86,333,5,39,113.1236,2010,Calanus glacialis
